"","age_category","author","availability","core","id","in_degree","is_cited","is_citing","lb","out_degree","place","publ_country","publ_language","title","type_category","year","topicality_final","topicality","bridging_final","community_max"
"UTO0908099","2.0","Simonsfeld, Henry","4","True","1468","31","True","False","False","0","Stuttgart","DE","ger","Der Fondaco dei Tedeschi in Venedig und die Deutsch-Venetianischen Handelsbeziehungen : eine historische Skizze","3.0","1887.0","-0.20918492982024134","0.4198473282442748","-0.03909135680866771","0"
"VEA0001307","3.0","Lorenzetti, Giulio","61","True","22154","16","True","False","False","0","Trieste","IT","ita","Venezia e il suo estuario : guida storico-artistica","2.0","1974.0","-0.43220338983050843","0.5","0.225181598062954","0"
"VEA0003638","3.0","Tucci, Ugo","151","True","9845","17","True","False","False","0","Bologna","IT","ita","Mercanti, navi, monete nel Cinquecento veneziano","3.0","1981.0","0.06493506493506496","0.6363636363636364","0.014842300556586308","1"
"VEA0004634","3.0","Zanetti, Antonio Maria","14","True","29936","11","True","False","False","0","Venezia","IT","ita","Della pittura veneziana e delle opere pubbliche de' veneziani maestri libri 5","3.0","1972.0","0.4","1.0","-1.6","0"
"VEA0005411","3.0","Fontana, Gianjacopo","14","True","5925","30","True","False","False","0","Venezia","IT","ita","Venezia monumentale : i palazzi","3.0","1967.0","0.3602150537634409","0.989247311827957","-0.8490143369175628","0"
"VEA0006839","3.0","a cura di Italo Pavanello","62","True","3007","10","True","False","False","0","Roma","IT","ita","I catasti storici di Venezia : 1808-1913","1.0","1981.0","0.09090909090909094","1.0","-0.6883116883116882","0"
"VEA0007780","3.0","Martin, Ruth","8","True","22802","10","True","True","True","81","Oxford","GB","eng","Witchcraft and the Inquisition in Venice 1550-1650","3.0","1989.0","0.16666666666666663","1.0","-1.0277777777777777","1"
"VEA0008445","3.0","Coco, Carla","42","True","30463","10","True","False","False","0","Venezia","IT","ita","Baili veneziani alla Sublime Porta : storia e caratteristiche dell'ambasciata veneta a Costantinopoli","3.0","1985.0","-0.05494505494505497","0.7142857142857143","-0.12362637362637363","2"
"VEA0010800","3.0","sotto la direzione di Rodolfo Pallucchini","37","True","4362","11","True","False","False","0","Venezia","IT","ita","Gli affreschi nelle ville venete : dal Seicento all'Ottocento","3.0","1978.0","0.5","1.0","-1.625","0"
"VEA0012884","3.0","Corner, Flaminio","7","True","14997","11","True","False","False","0","Bologna","IT","ita","Notizie storiche delle chiese e monasteri di Venezia e di Torcello","3.0","1990.0","0.2777777777777778","0.7777777777777778","-1.1481481481481484","0"
"VEA0014233","3.0","Tassini, Giuseppe","40","True","1880","25","True","False","False","0","Venezia","IT","ita","Curiosita veneziane, ovvero origini delle denominazioni stradali di Venezia","3.0","1970.0","-0.040877487413090385","0.6395348837209303","0.047950131862862566","2"
"VEA0014374","3.0","Howard, Deborah","10","True","33861","22","True","False","False","0","New Haven","GB","eng","Jacopo Sansovino : architecture and patronage in Renaissance Venice","3.0","1975.0","0.015151515151515138","0.8333333333333334","-0.5568181818181818","0"
"VEA0015231","3.0","Manfredo Tafuri (a cura","45","True","20935","30","True","False","False","0","Roma","IT","ita","Renovatio urbis : Venezia nell'età di Andrea Gritti (1523-1538","3.0","1984.0","-0.11153846153846159","0.5384615384615384","-0.5191568047337277","0"
"VEA0015546","3.0","Muratori, Saverio","30","True","8698","28","True","False","False","0","Roma","IT","ita","Studi per una operante storia urbana di Venezia","3.0","1960.0","0.1434695838569","0.9386503067484663","-0.7062606253233794","0"
"VEA0018926","3.0","Beltrami, Daniele","46","True","36828","93","True","False","False","0","Padova","IT","ita","Storia della popolazione di Venezia dalla fine del secolo 16. alla caduta della repubblica","3.0","1954.0","0.14578065684533148","0.7372549019607844","-0.3157321306260811","1"
"VEA0021495","3.0","Concina, Ennio","10","True","31768","14","True","False","False","0","Venise","IT","fre","Structure urbaine et fonctions des batiments du 16. aux 19. siecle : una recherche a Venise","3.0","1982.0","0.022222222222222254","0.8","-0.3851851851851851","0"
"VEA0021722","3.0","Setton, Kenneth M","28","True","26226","19","True","False","False","0","Philadelphia","US","eng","The Papacy and the Levant (1204-1571","3.0","1976.0","-0.12908067542213886","0.5538461538461539","-0.4407129455909944","2"
"VEA0022345","3.0","Da Mosto, Andrea","48","True","3004","21","True","False","False","0","Firenze","IT","ita","I Dogi di Venezia nella vita pubblica e privata","3.0","1977.0","-0.06072874493927127","0.631578947368421","0.0608974358974359","0"
"VEA0029696","3.0","Rizzi, Alberto","129","True","19397","13","True","False","False","0","Venezia","IT","ita","Vere da pozzo di Venezia : i puteali pubblici di Venezia e della sua laguna","3.0","1981.0","0.25","1.0","-1.0178571428571428","0"
"VEA0035067","3.0","Humfrey, Peter","18","True","13669","13","True","False","False","0","Cambridge","GB","eng","Cima da Conegliano","3.0","1983.0","0.432806324110672","0.9782608695652174","-1.8280632411067192","0"
"VEA0036095","3.0","Dellwing, Herbert","18","True","27707","11","True","False","False","0","Munchen","DE","ger","Studien zur Baukunst der Bettelorden im Veneto : die Gotik der monumentalen Gewolbebasiliken","3.0","1970.0","0.4","1.0","-1.625","0"
"VEA0036650","3.0","Bassi, Elena","46","True","16600","44","True","False","False","0","Venezia","IT","ita","Palazzi di Venezia :  admiranda urbis Venetae","3.0","1976.0","0.2966658872398663","0.9985007496251874","-0.8256743188039009","0"
"VEA0037092","3.0","Padoan, Giorgio","65","True","23536","11","True","False","False","0","Padova","IT","ita","Momenti del Rinascimento veneto","3.0","1978.0","0.18947368421052635","0.7894736842105263","-1.1026315789473684","0"
"VEA0039294","3.0","a cura di! Giorgio Gianighian, Paola Pavanini","50","True","24993","29","True","False","True","0","Venezia","IT","ita","Dietro i palazzi: tre secoli di architettura minore a Venezia: 1492-1803","3.0","1984.0","0.2937586685159501","0.9223300970873787","-0.7825242718446601","0"
"VEA0040667","3.0","Rosand, David","12","True","7641","15","True","False","False","0","New Haven","US","eng","Painting in Cinquecento Venice : Titian, Veronese, Tintoretto","3.0","1982.0","0.23750000000000004","0.9375","-0.48541666666666666","0"
"VEA0041253","3.0","Tassini, Giuseppe","30","True","31341","10","True","False","False","0","Venezia","IT","ita","Cenni storici e leggi circa il libertinaggio in Venezia : dal secolo decimoquarto alla caduta della Repubblica","3.0","1968.0","-0.425","0.2","3.25","0"
"VEA0041967","3.0","Sohm, Philip Lindsay","5","True","12107","11","True","False","False","0","New York & London","US","eng","The Scuola Grande di San Marco : 1437-1550","3.0","1982.0","0.0625","1.0","-0.78125","0"
"VEA0042512","3.0","Fedalto, Giorgio","47","True","19786","19","True","False","False","0","Firenze","IT","ita","Ricerche storiche sulla posizione giuridica ed ecclesiastica dei Greci a Venezia nei secoli 15. e 16","3.0","1967.0","0.24538934426229508","0.9016393442622951","-0.9382684426229508","1"
"VEA0043227","3.0","Romanelli, Giandomenico","60","True","18281","45","True","True","True","199","Roma","IT","ita","Venezia Ottocento : materiali per una storia architettonica e urbanistica della città nel secolo 19","3.0","1977.0","0.3261366294237239","0.9790575916230366","-0.6708047714146921","0"
"VEA0045659","3.0","Gramigna, Silvia","110","True","21341","50","True","True","True","32","Venezia","IT","ita","Scuole di arti mestieri e devozione a Venezia","3.0","1981.0","0.19594638069705095","0.739946380697051","-0.22993565683646122","0"
"VEA0045941","3.0","Schulz, Anne Markham","14","True","4199","16","True","False","False","0","Princeton","US","eng","Antonio Rizzo : sculptor and architect","3.0","1983.0","0.30992241731318915","0.9873417721518988","-1.1741527153940383","0"
"VEA0046187","3.0","Humfrey, Peter","19","True","29369","11","True","True","True","252","New Haven","US","eng","The altarpiece in Renaissance Venice","3.0","1993.0","0.5","1.0","-1.277777777777778","0"
"VEA0046503","3.0","Goy, Richard John","10","True","10684","12","True","True","True","58","Cambridge","GB","eng","The house of gold : building a palace in Medieval Venice","3.0","1992.0","0.3655172413793104","0.9655172413793104","-1.2017241379310344","0"
"VEA0046545","3.0","Fiocco, Giuseppe","58","True","29671","10","True","False","False","0","Vicenza","IT","ita","Alvise Cornaro : il suo tempo e le sue opere","3.0","1965.0","0.10256410256410264","0.7692307692307693","-0.5897435897435899","0"
"VEA0046729","3.0","Lewis, Douglas","6","True","1742","16","True","False","False","0","New York","US","eng","The late baroque churches of Venice","3.0","1979.0","0.5034708044099633","0.9873417721518988","-1.0451204573295223","0"
"VEA0047374","3.0","Maretto, Paolo","22","True","9171","11","True","False","False","0","Venezia","IT","ita","L'edilizia gotica veneziana","3.0","1978.0","0.16666666666666663","1.0","-1.1944444444444444","0"
"VEA0047903","3.0","Gemin, Massimo","31","True","8541","11","True","False","False","0","Venezia","IT","ita","Giambattista Tiepolo : i dipinti, opera completa","3.0","1993.0","0.4117647058823529","1.0","-0.9477124183006536","0"
"VEA0048128","2.0","a cura del Ministero delle comunicazioni, Direzione generale delle poste e telegrafi","27","True","34618","12","True","False","False","0","Venezia","IT","ita","Il Fondaco nostro dei Tedeschi","3.0","1941.0","0.4","1.0","-1.525","0"
"VEA0048423","3.0","Tabacco, Giovanni","49","True","20903","14","True","True","True","24","Udine","IT","ita","Andrea Tron e la crisi dell'aristocrazia senatoria a Venezia","3.0","1980.0","0.5238095238095238","1.0","-1.29004329004329","1"
"VEA0049893","3.0","Lorenzetti, Giulio","13","True","31969","13","True","False","False","0","Roma","IT","ita","Venezia e il suo estuario : guida storico-artistica","2.0","1956.0","0.01842751842751844","0.972972972972973","-0.6885749385749385","0"
"VEA0050841","3.0","Concina, Ennio","35","True","31646","13","True","True","True","68","Treviso","IT","ita","Chioggia : saggio di storia urbanistica dalla formazione al 1870","3.0","1977.0","0.04575163398692805","0.8235294117647058","-0.4368191721132898","2"
"VEA0051426","3.0","Zuccolo, Giovanni","49","True","16972","15","True","False","False","0","Venezia","IT","ita","Rapporti e studi","3.0","1975.0","0.09677419354838712","1.0","-0.7580645161290323","0"
"VEA0052369","3.0","Muraro, Michelangelo","15","True","1044","17","True","False","False","0","Firenze","IT","ita","Nuova guida di Venezia e delle sue isole","2.0","1953.0","0.2222222222222222","1.0","-1.1322751322751323","0"
"VEA0052517","2.0","Cessi, Roberto","51","True","16279","53","True","False","False","0","Bologna","IT","ita","Rialto : l'isola, il ponte, il mercato","3.0","1934.0","0.21137404580152674","0.7213740458015268","-0.5083969465648855","0"
"VEA0052544","2.0","Gerola, Giuseppe","28","True","776","10","True","False","False","0","Venezia","IT","ita","Monumenti veneti nell'isola di Creta","2.0","","0.16666666666666663","0.6666666666666666","-0.36111111111111116","0"
"VEA0052564","3.0","a cura di Lionello Puppi, Giandomenico Romanelli","51","True","6968","18","True","True","True","119","Milano","IT","ita","Le Venezie possibili : da Palladio a Le Corbusier","3.0","1985.0","0.36363636363636365","1.0","-1.0001082251082252","0"
"VEA0052910","2.0","Lorenzetti, Giulio","19","True","8600","12","True","False","False","0","Venezia","IT","ita","La collezione dei Conti Donà dalle Rose a Venezia","2.0","1934.0","0.125","1.0","-0.8125","0"
"VEA0052923","2.0","Brunelli, Bruno","35","True","32763","10","True","False","False","0","Milano","IT","ita","Ville del Brenta e degli Euganei","3.0","1931.0","0.0625","1.0","-0.59375","0"
"VEA0053033","3.0","Sansovino, Francesco","21","True","37621","16","True","False","False","0","Venezia","IT","ita","Venetia citta nobilissima et singolare","1.0","1968.0","0.1324324324324324","0.7","-0.1351351351351351","0"
"VEA0053053","3.0","Beltrami, Daniele","61","True","36857","22","True","False","False","0","Venezia","IT","ita","Saggio di storia dell'agricoltura nella Repubblica di Venezia durante l'eta moderna","3.0","1955.0","0.34221146085552856","0.9523809523809523","-0.7005649717514124","1"
"VEA0053064","3.0","Finlay, Robert","10","True","22466","20","True","False","False","0","London","GB","eng","Politics in Renaissance Venice","3.0","1980.0","0.261904761904762","0.8333333333333334","-0.25094482237339366","1"
"VEA0053396","3.0","Grevembroch, Giovanni","16","True","33068","18","True","False","False","0","Venezia","IT","ita","Gli abiti de veneziani di quasi ogni eta con diligenza raccolti e dipinti nel secolo 18","3.0","1981.0","-0.12814645308924477","0.6086956521739131","-0.20537757437070936","1"
"VEA0053539","3.0","Boschini, Marco","19","True","35600","27","True","False","False","0","Venezia","IT","ita","La carta del navegar pitoresco","3.0","1965.0","0.4387755102040817","1.0","-1.2874489795918367","0"
"VEA0053602","3.0","Wolters, Wolfgang","11","True","17787","20","True","False","False","0","Wiesbaden","DE","ger","Der Bilderschmuck des Dogenpalastes : Untersuchungen zur Selbstdarstellung der Republik Venedig im 16. Jahrhundert","3.0","1983.0","0.14178498985801213","0.9176470588235294","-0.6061866125760649","0"
"VEA0053822","3.0","a cura di Raimondo Morozzo Della Rocca","52","True","23494","12","True","False","False","0","Venezia","IT","ita","Lettere di mercanti a Pignol Zucchello, 1336-1350","1.0","1957.0","0.2857142857142857","1.0","-1.3928571428571428","2"
"VEA0054126","2.0","Marzemin, Giuseppe","19","True","32845","12","True","False","False","0","Venezia","IT","ita","Le abbazie veneziane dei SS. Ilario e Benedetto e di S. Gregorio : note storiche artistiche archeologiche","3.0","1912.0","0.18947368421052635","0.7894736842105263","0.12736842105263158","0"
"VEA0054297","2.0","Levi, Cesare Augusto","16","True","30920","18","True","False","False","0","Venezia","IT","ita","I campanili di Venezia : notizie storiche","3.0","1890.0","0.38235294117647056","1.0","-1.1491596638655464","0"
"VEA0054595","3.0","Damerini, Gino","48","True","23741","13","True","False","False","0","Venezia","IT","ita","L'isola e il cenobio di San Giorgio Maggiore","3.0","1956.0","0.3655172413793104","0.9655172413793104","-1.3017241379310345","0"
"VEA0056566","2.0","Lorenzetti, Giulio","33","True","23784","11","True","False","False","0","Venezia","IT","ita","Itinerario sansoviniano a Venezia : in occasione della traslazione dei resti mortali di Jacopo Sansovino in Basilica di San Marco ricorrendo il quarto centenario della sua nomina a ""proto"" della Procuratia, 1529 1929","3.0","1929.0","0.0625","1.0","-0.7638888888888888","0"
"VEA0057410","2.0","Mothes, Oscar","8","True","17855","14","True","False","False","0","Leipzig","DE","ger","Geschichte der Baukunst und Bildhauerei","3.0","","0.32258064516129037","1.0","-0.9516129032258065","0"
"VEA0058116","3.0","Zorzi, Alvise","27","True","33090","16","True","False","False","0","Milano","IT","ita","Venezia scomparsa","3.0","1977.0","0.09954751131221728","0.9230769230769231","-0.31862745098039225","0"
"VEA0058146","3.0","a cura di Nelli-Elena Vanzan Marchini","36","True","33081","10","True","True","True","203","Venezia","IT","ita","La memoria della salute: Venezia e il suo ospedale dal 16. al 20. secolo","3.0","1985.0","0.2142857142857143","0.7142857142857143","0.14880952380952384","0"
"VEA0062044","3.0","Franzoi, Umberto","21","True","18252","65","True","False","False","0","Venezia","IT","ita","Le chiese di Venezia","3.0","1975.0","0.22841379310344823","0.9724137931034482","-0.7785137931034483","0"
"VEA0063219","1.0","Albrizzi, Giovanni Battista","2","True","27432","10","True","False","False","0","Venezia","IT","ita","Forestiero illuminato intorno le cose piu rare e curiose antiche e moderne della citta di Venezia e delle isole circonvicine","1.0","","0.09090909090909094","1.0","-0.6931818181818182","0"
"VEA0068763","2.0","a cura di Roberto Cessi","61","True","29867","11","True","False","False","0","Roma","IT","lat","Origo civitatum Italie seu Venetiarum : (Chronicon Altinate et Chronicon Gradense","1.0","1933.0","0.2857142857142857","1.0","-0.7599206349206349","2"
"VEA0071521","2.0","Agnoletti, Carlo","24","True","12095","11","True","False","False","0","Treviso","IT","ita","Treviso e le sue pievi : illustrazione storica nel 15. centenario dalla costituzione del Vescovato trivigiano (396-1896","3.0","","-0.20833333333333337","0.625","0.19097222222222232","0"
"VEA0071870","2.0","Besta, Enrico","20","True","22998","16","True","False","False","0","Venezia","IT","ita","Il diritto e le leggi civili di Venezia fino al dogado di Enrico Dandolo","3.0","1900.0","0.24545454545454543","0.7","-0.687878787878788","2"
"VEA0072654","2.0","Sella, Pietro","60","True","29475","10","True","False","False","0","Città del Vaticano","VA","ita","Glossario latino-italiano : Stato della Chiesa, Veneto, Abruzzi","2.0","1944.0","0.08333333333333337","0.8333333333333334","-1.25","2"
"VEA0074913","3.0","Sabbadini, Roberto","54","True","14868","17","True","False","False","0","Udine","IT","ita","L'acquisto della tradizione : tradizione aristocratica e nuova nobilta a Venezia (sec. 17.-18","3.0","1995.0","0.09340659340659341","0.7857142857142857","-0.41318681318681316","1"
"VEA0076395","3.0","Demus, Otto","25","True","18271","22","True","False","False","0","Chicago","US","eng","The mosaics of San Marco in Venice","3.0","1984.0","0.10046728971962615","0.8504672897196262","-0.23306074766355145","0"
"VEA0077116","2.0","a cura del! Comune di Venezia","10","True","24535","17","True","False","False","0","Venezia","IT","ita","Elenco degli edifici monumentali e dei frammenti storici ed artistici della citta di Venezia","2.0","1905.0","0.5833333333333333","1.0","-1.5897435897435899","0"
"VEA0077125","2.0","Musatti, Eugenio","65","True","7187","12","True","False","False","0","Milano","IT","ita","Storia di Venezia","3.0","","-0.06666666666666665","0.6","-0.9466666666666667","2"
"VEA0077129","3.0","Concina, Ennio","76","True","11026","11","True","False","False","0","Milano","IT","ita","Storia dell'architettura di Venezia : dal 7. al 20. secolo","3.0","1995.0","0.125","1.0","-0.7430555555555556","0"
"VEA0077359","3.0","Luchs, Alison","27","True","12334","11","True","False","True","0","Cambridge","GB","eng","Tullio Lombardo and ideal portrait sculpture in Renaissance Venice, 1490-1530","3.0","1995.0","0.11764705882352944","1.0","-0.5514705882352942","0"
"VEA0078106","3.0","Manno, Antonio","56","True","10749","13","True","False","False","0","Cittadella","IT","ita","I mestieri di Venezia :  storia, arte e devozione delle corporazioni dal 13. al 18. secolo","3.0","1995.0","0.5047619047619047","0.9333333333333333","-1.1642857142857141","0"
"VEA0078911","3.0","Museo Correr","21","True","4738","10","True","True","True","18","Venezia","IT","ita","Venezia : piante e vedute","2.0","1982.0","0.5714285714285714","1.0","-2.0714285714285716","0"
"VEA0081027","2.0","Fontana, Gianjacopo","12","True","8254","30","True","False","False","0","Venezia","IT","ita","Cento palazzi fra i più celebri di Venezia : sul Canalgrande e nelle vie interne dei sestieri","3.0","1865.0","0.4545454545454546","1.0","-1.0258995549904641","0"
"VEA0081708","3.0","Cope, Maurice E","10","True","37053","11","True","False","False","0","New York","US","eng","The Venetian Chapel of the Sacrament in the Sixteenth century","3.0","1978.0","0.5","1.0","-0.8571428571428572","0"
"VEA0082126","3.0","Huse, Norbert","13","True","3573","18","True","True","True","334","Munchen","DE","ger","Venedig: die Kunst der Renaissance : Architektur, Skulptur, Malerei, 1460-1590","3.0","1986.0","0.30992241731318915","0.9873417721518988","-0.9985708452429563","0"
"VEA0082981","3.0","Lewis, Douglas","18","True","21182","11","True","False","False","0","Washington","US","eng","The drawings of Andrea Palladio","3.0","1981.0","0.2222222222222222","1.0","-0.7777777777777778","0"
"VEA0083327","3.0","Casini, Matteo","74","True","29785","14","True","True","True","263","Venezia","IT","ita","I gesti del principe : la festa politica a Firenze e Venezia in età rinascimentale","3.0","1996.0","-0.0736842105263158","0.5263157894736842","0.5926315789473684","1"
"VEA0086242","3.0","Girgensohn, Dieter","14","True","10654","10","True","False","False","0","Gottingen","DE","ger","Kirche, Politik und adelige Regierung in der Republik Venedig zu Beginn des 15. Jahrhunderts","3.0","","0.11428571428571432","0.7142857142857143","-0.24285714285714288","1"
"VEA0091006","3.0","Vittoria, Maurizio","20","True","24438","10","True","False","False","0","Roma","IT","ita","Breve storia di Venezia : dalle origini ai giorni nostri","3.0","1997.0","0.0","0.46153846153846156","-0.07692307692307687","0"
"VEA0091246","3.0","Romano, Dennis","17","True","29724","11","True","False","False","0","Baltimore \etc","US","eng","Housecraft and statecraft : domestic service in Renaissance Venice, 1400-1600","3.0","1996.0","0.45150501672240795","0.9130434782608695","-0.9581939799331103","1"
"VEA0091445","3.0","Brown, Patricia Fortini","25","True","20288","13","True","False","True","0","New Haven","US","eng","Venice & antiquity : the Venetian sense of the past","3.0","1996.0","0.14835164835164832","0.5769230769230769","-0.8214285714285714","0"
"VEA0092536","2.0","Foscari, Lodovico","34","True","8067","15","True","False","False","0","Milano","IT","ita","Affreschi esterni a Venezia","3.0","1936.0","0.09677419354838712","1.0","-0.7258064516129032","0"
"VEA0093404","2.0","Guisconi, Anselmo","6","True","19306","20","True","False","False","0","Venezia","IT","ita","Tutte le cose notabili e belle che sono in Venetia : dialogo di M. Anselmo Guisconi, 1556","1.0","1861.0","0.04827136333985649","0.9523809523809523","-0.7391824309632529","0"
"VEA0094566","3.0","Imhaus, Brunehilde","141","True","10928","10","True","True","True","110","Roma","IT","ita","Le minoranze orientali a Venezia, 1300-1510","3.0","1997.0","0.0","0.7142857142857143","-0.25","1"
"VEA0095507","3.0","Concina, Ennio","46","True","18681","11","True","False","False","0","Venezia","IT","ita","Fondaci : architettura, arte e mercatura tra Levante, Venezia e Alemagna","3.0","1997.0","0.18823529411764706","0.5882352941176471","-0.14901960784313717","0"
"VEA0097269","3.0","McTavish, David","6","True","28751","10","True","False","False","0","New York","US","eng","Giuseppe Porta called Giuseppe Salviati","3.0","1981.0","0.09090909090909094","1.0","-1.2727272727272727","0"
"VEA0097519","3.0","Hunecke, Volker","34","True","907","13","True","True","True","159","Roma","IT","ita","Il patriziato veneziano alla fine della Repubblica : 1646-1797","3.0","1997.0","0.18894009216589858","0.9032258064516129","-0.5307219662058372","1"
"VEA0100278","3.0","Davanzo Poli, Doretta","9","True","21000","13","True","False","False","0","s.l","IT","ita","I mestieri della moda a Venezia nei sec. 13.-18. : documenti","1.0","1986.0","0.15555555555555556","0.9333333333333333","-0.033333333333333326","4"
"VEA0109503","3.0","Decroisette, Françoise","4","True","31914","10","True","False","False","0","Paris","FR","fre","Venise au temps de Goldoni","3.0","1999.0","0.09999999999999998","0.6","0.09166666666666679","1"
"VEA0110268","2.0","Soranzo, Girolamo","22","True","27562","36","True","False","False","0","Venezia","IT","ita","Bibliografia veneziana in aggiunta e continuazione del saggio di Emmanuele Antonio Cicogna","2.0","1885.0","0.02174241280386524","0.6703910614525139","0.14849765967084405","0"
"VEA0115508","2.0","Errera, Alberto","23","True","32547","16","True","False","False","0","Venezia","IT","ita","Storia e statistica delle industrie venete e accenni al loro avvenire","3.0","1870.0","-0.26428571428571435","0.5357142857142857","0.657142857142857","4"
"VEA0115826","3.0","Vianelli, Girolamo","2","True","4910","10","True","False","False","0","Sottomarina, \\Chioggia","IT","ita","Nuova serie de' vescovi di Malamocco e di Chioggia","2.0","1999.0","-0.14423076923076927","0.625","-0.20913461538461542","2"
"VEA0116425","3.0","Morresi, Manuela","114","True","31343","11","True","False","False","0","Milano","IT","ita","Jacopo Sansovino","3.0","2000.0","0.21052631578947367","1.0","-0.9678362573099415","0"
"VEA0116725","2.0","Brown, Horatio F","7","True","10361","13","True","False","False","0","London","GB","eng","Studies in the history of Venice","3.0","1907.0","0.4","1.0","-1.325","1"
"VEA0118195","2.0","Sanudo, Marino","35","True","29509","38","True","False","False","0","Venezia","IT","ita","I diarii di Marino Sanuto","1.0","1879.0","0.2523862998315553","0.6538461538461539","-0.41786566535654135","1"
"VEA0118457","2.0","Urbani de Gheltof, Giuseppe Marino","24","True","22933","12","True","False","False","0","Venise","IT","fre","Les arts industriels a Venise au Moyen age et à la Renaissance","3.0","1885.0","-0.0619195046439629","0.5263157894736842","-0.32198142414860675","4"
"VEA0118488","2.0","Tafel, Gottlieb Lukas Friedrich","5","True","24678","11","True","False","False","0","Munchen","DE","ger","Der Doge Andreas Dandolo und die von demselben angelegten Urkundensammlungen zur Staats und Handelsgeschichte Venedigs","3.0","1855.0","0.045454545454545414","1.0","-0.7613636363636364","2"
"VEA0118519","2.0","Zanetti, Vincenzo","26","True","1753","21","True","False","False","0","Venezia","IT","ita","Guida di Murano e delle celebri sue fornaci vetrarie : corredata di note storiche artistiche biografiche cronologiche ..","2.0","1866.0","0.14627350824239604","0.7627118644067796","0.19236127234734146","0"
"VEA0120478","3.0","Howard, Deborah","24","True","25608","10","True","False","True","0","New Haven","US","eng","Venice & the East : the impact of the Islamic world on Venetian architecture, 1100-1500","3.0","2000.0","-0.12121212121212122","0.8333333333333334","0.0","1"
"VEA0123257","3.0","Cozzi, Gaetano","44","True","13923","10","True","False","False","0","Venezia","IT","ita","La società veneta e il suo diritto : saggi su questioni matrimoniali, giustizia penale, politica del diritto, sopravvivenza del diritto veneto nell'Ottocento","3.0","2000.0","0.4","1.0","-1.2964285714285715","1"
"VEA0129757","2.0","Selvatico, Pietro","13","True","23408","18","True","False","False","0","Venezia","IT","ita","Guida artistica e storica di Venezia e delle isole circonvicine","2.0","1881.0","0.34375","1.0","-1.3191964285714286","0"
"VEA0139784","2.0","Selvatico, Pietro","28","True","33482","55","True","False","False","0","Venezia","IT","ita","Sulla architettura e sulla scultura in Venezia dal Medio Evo sino ai nostri giorni","3.0","1847.0","0.4818181818181818","1.0","-1.1893939393939394","0"
"VEA0147625","2.0","Venezia","6","True","32349","13","True","False","False","0","Venezia","IT","ita","Sunto storico alfabetico e cronologico delle deliberazioni emesse dal consiglio municipale di Venezia dal 1808 a tutto il 1866 premessivi alcuni ragguagli documentati sulla caduta della Repubblica e sulle discipline civili e amministrative attuate dal 1798 a tutto il 1807","2.0","1871.0","0.3473389355742297","0.8235294117647058","-0.4243697478991596","0"
"VEA0149600","3.0","Gaier, Martin","54","True","2291","13","True","True","True","334","Venezia","IT","ita","Facciate sacre a scopo profano : Venezia e la politica dei monumenti dal Quattrocento al Settecento","3.0","2002.0","0.0793650793650793","0.8571428571428571","-0.4603174603174603","0"
"VEA0154251","2.0","Sanudo, Marino","23","True","5777","10","True","False","False","0","Padova","IT","ita","Itinerario di Marin Sanuto per la terraferma veneziana nell'anno 1483","3.0","1847.0","-0.125","0.625","-0.8125","0"
"VEA0158720","3.0","Gallo, Rodolfo","3","True","18359","21","True","True","True","128","Venezia","IT","ita","Il Tesoro di San Marco e la sua storia","3.0","1967.0","0.1428571428571429","0.7142857142857143","-0.2395382395382396","0"
"VEA0176352","2.0","Tassini, Giuseppe","4","True","16771","31","True","False","False","0","Venezia","IT","ita","Curiosità veneziane, ovvero origini delle denominazioni stradali di Venezia","3.0","1863.0","0.5744262295081968","0.9344262295081968","-0.5564754098360657","0"
"VEA0183332","2.0","Moschini, Giannantonio","6","True","24171","13","True","False","False","0","Venezia","IT","ita","Nuova guida di Venezia","2.0","1847.0","0.25","1.0","-1.215909090909091","0"
"VEA0766883","3.0","Trucolo, Amedeo","2","True","33135","13","True","False","False","0","Venezia","IT","ita","Chiesa di Santa Maria Formosa, Venezia","3.0","2007.0","0.26555023923444976","0.9473684210526315","-0.882775119617225","0"
"VEA0777543","2.0","Nani Mocenigo, Filippo","4","True","34728","10","True","False","False","0","Venezia","IT","ita","Artisti veneziani del secolo 19. : note ed appunti","3.0","1898.0","0.0","1.0","-0.5","0"
"VEA1007566","1.0","Carlevarijs, Luca","2","True","22700","17","True","False","False","0","Venezia","IT","ita","Le fabriche, e vedute di Venetia disegnate, poste in prospettiva, et intagliate da Luca Carlevariis con privilegii","1.0","1703.0","0.36363636363636365","1.0","-1.0982350982350981","0"
"VEA1009311","2.0","Molinier, Émile","4","True","18179","14","True","False","False","0","Paris","FR","fre","Venise ses arts décoratifs ses musées et ses collections","3.0","1889.0","-0.2142857142857143","0.5","-0.625","0"
"VEA1015602","2.0","Galibert, M. Leon","3","True","28479","17","True","False","False","0","Paris","FR","fre","Histoire de la république de Venise","3.0","1850.0","0.0518433179723502","0.5357142857142857","0.33640552995391704","1"
"VEA1030414","3.0","Miozzi, Eugenio","2","True","11694","13","True","False","False","0","Venezia","IT","ita","Venezia nei secoli","3.0","1957.0","0.2043650793650793","0.9821428571428571","-0.7850529100529101","0"
"VEA1030876","3.0","Perocco, Guido","2","True","14759","33","True","False","False","0","Venezia","IT","ita","Civiltà di Venezia. 1, Le origini e il Medio evo","3.0","1973.0","0.34453260600049596","0.8715596330275229","-0.4173692040664517","0"
