id;bid;title;author;lb;year;consultation;indegree;outdegree;degree;core_type;core_age
33600;LO11335281;L'arte delle tintura nella storia dell'umanità;Brunello, Franco;False;1968;False;11;0;11;3;3
16347;SBL0372037;Paolo da Venezia;Muraro, Michelangelo;False;1969;False;11;0;11;3;3
17926;SBL0654449;Critics of the Italian world, 1530-1560 : Anton Francesco Doni, Nicolo Franco and Ortensio Lando;Grendler, Paul F;False;1969;False;11;0;11;3;3
10015;VIA0315866;Mostra storica della laguna veneta : Roma 1 dicembre 1970-15 gennaio 1971;Mostra storica della laguna veneta;False;1970;False;11;0;11;2;3
27707;VEA0036095;Studien zur Baukunst der Bettelorden im Veneto : die Gotik der monumentalen Gewolbebasiliken;Dellwing, Herbert;False;1970;False;11;0;11;3;3
4260;LO10058269;La storiografia veneziana fino al secolo 16. : aspetti e problemi;a cura di Agostino Pertusi;False;1970;False;11;0;11;3;3
15311;UBO1384890;Baldassare Longhena : architetto del '600 a Venezia;Cristinelli, Giuseppe;False;1972;False;11;0;11;3;3
29936;VEA0004634;Della pittura veneziana e delle opere pubbliche de' veneziani maestri libri 5;Zanetti, Antonio Maria;False;1972;False;11;0;11;3;3
14572;PUV0552508;Storia di Venezia;Musatti, Eugenio;False;1973;False;11;0;11;3;3
36473;RAV0046803;L'opera completa di Pietro Longhi;Longhi, Pietro;False;1974;False;11;0;11;1;3
3695;VIA0305000;Litorali ed isole  : Guida della Laguna Veneta;Giannina Piamonte;False;1975;False;11;0;11;2;3
12357;PUV1184106;Les Ghisi, dynastes vénitiens dans l'archipel, 1207-1390;Loenertz, Raymond Joseph;False;1975;False;11;0;11;3;3
37178;RAV0057800;L'opera completa del Canova;Canova, Antonio;False;1976;False;11;0;11;3;3
9171;VEA0047374;L'edilizia gotica veneziana;Maretto, Paolo;False;1978;False;11;0;11;3;3
8958;SBL0389914;Bateaux et batellerie de Venise;Rubin De Cervin, Giovanni Battista;False;1978;False;11;0;11;3;3
37053;VEA0081708;The Venetian Chapel of the Sacrament in the Sixteenth century;Cope, Maurice E;False;1978;False;11;0;11;3;3
4362;VEA0010800;Gli affreschi nelle ville venete : dal Seicento all'Ottocento;sotto la direzione di Rodolfo Pallucchini;False;1978;False;11;0;11;3;3
23536;VEA0037092;Momenti del Rinascimento veneto;Padoan, Giorgio;False;1978;False;11;0;11;3;3
35761;BVE0592559;Libro d'arme di Venezia;Morando di Custoza, Eugenio;False;1979;False;11;0;11;1;3
35286;LO10330021;The world of Aldus Manutius : business and scholarship in Renaissance Venice;Lowry, Martin;True;1979;False;11;137;148;3;3
3689;VIA0005061;Venezia nel secondo Settecento;Venturi, Franco;False;1980;False;11;0;11;3;3
23799;TO00311413;Public life in Renaissance Florence;Trexler, Richard C;False;1980;False;11;0;11;3;3
658;SBL0333513;Donne o cortigiane? : la prostituzione a Venezia;Barzaghi, Antonio;False;1980;False;11;0;11;3;3
32986;RML0026277;La facade maritime de l'Albanie au Moyen Age : Durazzo et Valona du 11. au 15. siecle;Ducellier, Alain;False;1981;False;11;0;11;3;3
21182;VEA0082981;The drawings of Andrea Palladio;Lewis, Douglas;False;1981;False;11;0;11;3;3
32287;VIA0007015;Patrizi e malfattori : la violenza a Venezia nel primo Rinascimento;Ruggiero, Guido;True;1982;False;11;46;57;3;3
25550;CFI0039008;Storia e leggenda del Palazzo ducale di Venezia;Franzoi, Umberto;False;1982;False;11;0;11;3;3
30825;SBL0620017;I Badoer : una famiglia veneziana dal 10. al 13. secolo;Pozza, Marco;False;1982;False;11;0;11;3;3
12107;VEA0041967;The Scuola Grande di San Marco : 1437-1550;Sohm, Philip Lindsay;False;1982;False;11;0;11;3;3
33324;NAP0109802;Levant trade in the later middle ages;Ashtor, Eliyahu;False;1983;False;11;0;11;3;3
26917;VIA0043295;Hospitale S. Mariae Cruciferorum : l'ospizio dei Crociferi a Venezia;a cura di Silvia Lunardon;False;1984;False;11;0;11;3;3
18907;MIL0000612;L'Arsenale della Repubblica di Venezia : tecniche e istituzioni dal medioevo all'eta moderna;Concina, Ennio;False;1984;False;11;0;11;3;3
5741;RAV0120372;Mecenati e pittori : studio sui rapporti tra arte e società italiana nell'età barocca;Haskell, Francis;False;1985;False;11;0;11;3;3
8379;TO01172057;Venise : une république maritime;Lane, Frederic Chapin;False;1985;False;11;0;11;3;3
26003;TO00032351;Le origini della Chiesa di Venezia;Antonio Carile, Giuseppe Cuscito ... <et al.;False;1987;False;11;0;11;3;3
7419;BVE0001674;Schooling in Renaissance Italy : literacy and learning, 1300-1600;Grendler, Paul F;False;1989;False;11;0;11;3;3
28681;CFI0185568;Il sale e la fortuna di Venezia;Hocquet, Jean-Claude;True;1990;True;11;388;399;3;3
14997;VEA0012884;Notizie storiche delle chiese e monasteri di Venezia e di Torcello;Corner, Flaminio;False;1990;False;11;0;11;3;3
29369;VEA0046187;The altarpiece in Renaissance Venice;Humfrey, Peter;True;1993;False;11;252;263;3;3
8936;TO00300930;Binding passions : tales of magic, marriage and power at the end of the Renaissance;Ruggiero, Guido;True;1993;False;11;0;11;3;3
3738;PUV0168441;Venice's hidden enemies : Italian heretics in a Renaissance city;Martin, John Jeffries;False;1993;False;11;0;11;3;3
8541;VEA0047903;Giambattista Tiepolo : i dipinti, opera completa;Gemin, Massimo;False;1993;False;11;0;11;3;3
12334;VEA0077359;Tullio Lombardo and ideal portrait sculpture in Renaissance Venice, 1490-1530;Luchs, Alison;True;1995;False;11;0;11;3;3
11026;VEA0077129;Storia dell'architettura di Venezia : dal 7. al 20. secolo;Concina, Ennio;False;1995;False;11;0;11;3;3
14959;MIL0303565;Veneta auctoritate notarius : storia del notariato veneziano, 1514-1797;Pedani, Maria Pia;True;1996;True;11;95;106;3;3
29724;VEA0091246;Housecraft and statecraft : domestic service in Renaissance Venice, 1400-1600;Romano, Dennis;False;1996;False;11;0;11;3;3
18681;VEA0095507;Fondaci : architettura, arte e mercatura tra Levante, Venezia e Alemagna;Concina, Ennio;False;1997;False;11;0;11;3;3
31343;VEA0116425;Jacopo Sansovino;Morresi, Manuela;False;2000;False;11;0;11;3;3
24172;VIA0183455;Curiosità veneziane, ovvero origini delle denominazioni stradali di Venezia;Tassini, Giuseppe;False;2009;False;11;0;11;3;3
4647;CFI0052561;Guida alla città di Venezia;Pizzarello, Ugo;False;;False;11;0;11;2;3
12095;VEA0071521;Treviso e le sue pievi : illustrazione storica nel 15. centenario dalla costituzione del Vescovato trivigiano (396-1896;Agnoletti, Carlo;False;;False;11;0;11;3;2
26622;PUV0891152;Il territorio padovano illustrato;Gloria, Andrea;False;;False;11;0;11;3;2
17869;NAP0010509;Bevolkerungsgeschichte Italiens;Beloch, Karl Julius;False;;False;11;0;11;3;2
10327;CFI0032963;Settecento riformatore;Venturi, Franco;False;;False;11;0;11;3;3
17641;VEAE011154;L'historia della publica et famosa entrata in Vinegia del serenissimo Henrico 3. re di Francia, et Polonia, con la descrittione particolare della pompa, e del numero,& varieta delli bregantini, palaschermi, & altri vasselli armati, con la dechiaratione dell'edificio, & arco fatto al Lido. Composto nuouamente per Marsilio della Croce;Della Croce, Marsilio;False;1574;False;10;0;10;1;1
840;RMLE011628;De gli habiti antichi, et moderni di diuerse parti del mondo libri due, fatti da Cesare Vecellio, & con discorsi da lui dichiarati ..;Vecellio, Cesare;False;1590;False;10;0;10;1;1
27097;VEAE002287;Degnita procuratoria di San Marco di Venetia descritta da fra Fulgentio Manfredi venetiano de' Mi. Oss. theologo, e generale predicatore. All'ill.mo s.or M. Antonio Memmo creato degnamente procuratore;Manfredi, Fulgenzio;False;1602;False;10;0;10;1;1
19677;SBLE010866;Diarium italicum. Sive Monumentorum veterum, bibliothecarum musæorum, &c. Notitiæ singulares in itinerario Italico collectæ. Additis schematibus ac figuris. A r.p. d. Bernardo de Montfaucon, monacho Benedectino, Congregationis sancti Mauri;Bernard : de Montfaucon;False;1702;False;10;0;10;1;1
17236;PUVE003796;Novissimum statutorum ac Venetarum legum volumen, duabus in partibus divisum;Venezia;False;1729;False;10;0;10;1;1
5509;VEAE006098;Cronica veneta sacra e profana, o sia un Compendio di tutte le cose piu illustri ed antiche della citta di Venezia;Pacifico, Pietro Antonio;False;1736;False;10;0;10;1;1
25665;RMSE054132;Ecclesiae venetae antiquis monumentis nunc etiam primum editis illustratae ac in decades distributae. Decas prima;;False;1749;False;10;0;10;1;1
18460;VEAE038301;Compendio delle vite de' pittori veneziani istorici piu rinomati del presente secolo con suoi ritratti tratti dal naturale delineati ed incisi da Alessandro Longhi veneziano;Longhi, Alessandro;False;1762;False;10;0;10;3;1
36529;VEA1031155;Fratris Felicis Fabri Evagatorium in Terrae Sanctae, Arabiae et Egypti peregrinationem;Fabri, Felix;False;1843;False;10;0;10;1;2
11883;LO10414481;Descrizione topografica di Venezia e delle adjacenti lagune;Quadri, Antonio;False;1844;False;10;0;10;2;2
5777;VEA0154251;Itinerario di Marin Sanuto per la terraferma veneziana nell'anno 1483;Sanudo, Marino;False;1847;False;10;0;10;3;2
24664;LIA0607562;Della difesa di Venezia negli anni 1848-49 : narrazione;Carrano, Francesco;False;1850;False;10;0;10;3;2
15821;RML0026278;I libri commemoriali della Republica di Venezia : regesti;Predelli, Riccardo;False;1876;False;10;0;10;1;2
19044;BRI0024509;Cronachetta;Sanudo, Marino;False;1880;False;10;0;10;1;2
2484;MIL0327560;Glossarium mediae et infimae latinitatis;Du Cange, Charles;False;1883;False;10;0;10;2;2
34728;VEA0777543;Artisti veneziani del secolo 19. : note ed appunti;Nani Mocenigo, Filippo;False;1898;False;10;0;10;3;2
17134;PUV0494299;Zur Entstehung des Kapitalismus in Venedig;Heynen, Reinhard;False;1905;False;10;0;10;3;2
6622;LI30002080;La storia di Venezia nella vita privata : dalle origini alla caduta della Repubblica;Molmenti, Pompeo;False;1906;False;10;0;10;3;2
8985;NAP0165786;Le origini della pittura veneziana : 1300-1500;Venturi, Lionello;False;1907;False;10;0;10;3;2
12816;CUB0318314;Nuovissima guida pratica di Venezia e delle Sue isole;Gobbato, Ferdinando;False;1909;False;10;0;10;2;2
19749;CUB0390274;Le Lido de Venise a travers l'histoire;Malagola, Carlo;False;1909;False;10;0;10;3;2
28738;CUB0632021;La storia della pittura veneziana : Parte I. Le origini;Testi, Laudedeo;False;1909;False;10;0;10;3;2
14563;RML0005938;Verbali delle sedute della municipalità provvisoria di Venezia : 1797;Venezia;False;1928;False;10;0;10;1;2
32763;VEA0052923;Ville del Brenta e degli Euganei;Brunelli, Bruno;False;1931;False;10;0;10;3;2
20138;LO10243456;La moda a Venezia nel secolo 18;note di G. Morazzoni;False;1931;False;10;0;10;3;2
36862;LO10341376;Il Museo civico di Padova : cenni storici e illustrativi;Moschetti, Andrea;False;1938;False;10;0;10;2;2
29475;VEA0072654;Glossario latino-italiano : Stato della Chiesa, Veneto, Abruzzi;Sella, Pietro;False;1944;False;10;0;10;2;2
9896;RAV0075111;Le opere in Venezia di Mauro Codussi;Angelini, Luigi;False;1945;False;10;0;10;3;2
20345;LO10101392;Una famiglia patrizia : i Pisani ed i palazzi di S. Stefano e di Stra;Gallo, Rodolfo;False;1945;False;10;0;10;3;2
4628;LO10244909;I capolavori dei musei veneti : catalogo della mostra;a cura di Rodolfo Pallucchini;False;1946;False;10;0;10;2;2
27462;NAP0087975;Dialogo di pittura;Pino, Paolo;False;1946;False;10;0;10;3;2
14628;RML0062003;L'empire latin de Constantinople et le principauté de Morée;Longnon, Jean;False;1949;False;10;0;10;3;2
7767;LO10621573;Città e campagna nella storia d'Italia;Sereni, Emilio;False;1954;False;10;0;10;3;3
9702;CUB0275812;Il fiore della lirica veneziana;a cura di Manlio Dazzi. 1.: Dal Duecento al Cinquecento. [vol.] 2.: Seicento e Settecento;False;1956;False;10;0;10;3;3
14163;LIA0963830;Dizionario etimologico italiano;Carlo Battisti;False;1957;False;10;0;10;2;3
10134;CUB0457396;Venezia nei secoli : La Città. Vol. I-II;Miozzi, Eugenio;False;1957;False;10;0;10;3;3
30847;MIL0214006;La politica veneziana dopo l'interdetto;Seneca, Federico;False;1957;False;10;0;10;3;3
29932;SBL0011718;Carpaccio : Paintings and drawings;Lauts, Jan;False;1962;False;10;0;10;3;3
11718;PUV0207085;Pane e denaro a Bassano : prezzi del grano e politica dell'approvvigionamento dei cereali tra il 1501 e il 1799;Lombardini, Gabriele;False;1963;False;10;0;10;3;3
29671;VEA0046545;Alvise Cornaro : il suo tempo e le sue opere;Fiocco, Giuseppe;False;1965;False;10;0;10;3;3
36348;MIL0596245;Vite dei piu celebri architetti e scultori veneziani che fiorirono nel secolo decimosesto;Tommaso Temanza;False;1966;False;10;0;10;3;3
18443;SBL0077180;Luca Carlevarijs;Rizzi, Aldo;False;1967;False;10;0;10;3;3
31341;VEA0041253;Cenni storici e leggi circa il libertinaggio in Venezia : dal secolo decimoquarto alla caduta della Repubblica;Tassini, Giuseppe;False;1968;False;10;0;10;3;3
34807;LUA0517494;Il riposo;Borghini, Raffaello;False;1969;False;10;0;10;1;3
22428;SBL0108192;Settecento veneto e altri scritti storici;Torcellan, Gianfranco;False;1969;False;10;0;10;3;3
27075;SBL0372867;Il Palazzo Dolfin Manin a Rialto : storia di un'antica dimora veneziana;Paolillo, Domenico Roberto;True;1970;False;10;39;49;3;3
5701;SBL0361751;Gaspare Diziani;Zugni-Tauro, Anna Paola;False;1971;False;10;0;10;3;3
33928;SBL0356810;Giandomenico Tiepolo;Mariuz, Adriano;False;1971;False;10;0;10;3;3
34961;SBL0679145;Jacopo Sansovino : architecture and patronage in Renaissance Venice;Howard, Deborah;True;1975;False;10;0;10;3;3
1251;VIA0215829;Andrea Palladio 1508-1580 : the portico and farmyard;Burns, Howard;False;1975;False;10;0;10;3;3
15867;LO10330035;Printing and publishing in fifteenth-century Venice;Gerulaitis, Leonardas Vytautas;True;1976;False;10;150;160;3;3
25178;RAV0085562;Venezia e la difesa della liberta repubblicana : i valori del Rinascimento nell'eta della Controriforma;Bouwsma, William J;True;1977;False;10;197;207;3;3
24155;PUV1136637;Alunni, maestri e scuole in Venezia alla fine del 16. secolo;Baldo, Vittorio;True;1977;False;10;41;51;3;3
22178;SBL0156578;Torcello : scavi, 1961-62;Leciejewicz, Lech;False;1977;False;10;0;10;3;3
4254;PUV0803288;The Fourth Crusade : the conquest of Constantinople, 1201-1204;Queller, Donald E;False;1977;False;10;0;10;3;3
32788;RAV0024694;Venezia nell'età di Canova, 1780-1830 : Venezia, Ala Napoleonica Museo Correr, ottobre-dicembre 1978;catalogo a cura di Elena Bassi ... [et al.;True;1978;False;10;268;278;3;3
35936;SBL0055705;Il Fondaco dei Tedeschi e la sua funzione di controllo del commercio tedesco a Venezia;Lupprian, Karl-Ernst;False;1978;False;10;0;10;3;3
14030;LO10044872;La repubblica del leone : storia di Venezia;Zorzi, Alvise;False;1979;False;10;0;10;3;3
3182;BVE0192209;Le sel et la fortune de Venise;Hocquet, Jean-Claude;False;1979;False;10;0;10;3;3
6545;FER0079570;Arti e mestieri nella Repubblica di Venezia;;True;1980;False;10;110;120;3;3
4832;SBL0332049;The drawings of Giovanni Antonio da Pordenone;Cohen, Charles E;False;1980;False;10;0;10;3;3
14290;NAP0106895;Andrea Schiavone;Richardson, Francis L;False;1980;False;10;0;10;3;3
3007;VEA0006839;I catasti storici di Venezia : 1808-1913;a cura di Italo Pavanello;False;1981;False;10;0;10;1;3
30379;RLZ0210468;Storia della ceramica a Venezia, dagli albori alla fine della Repubblica;Alverà Bortolotto, Angelica;False;1981;False;10;0;10;3;3
28751;VEA0097269;Giuseppe Porta called Giuseppe Salviati;McTavish, David;False;1981;False;10;0;10;3;3
23385;SBL0627129;Symposium italo-polacco Le origini di Venezia: problemi, esperienze, proposte : Venezia, 28-29 febbraio, 1-2 marzo 1980;Symposium italo-polacco Le origini di Venezia: problemi, esperienze, proposte;False;1981;False;10;0;10;3;3
4738;VEA0078911;Venezia : piante e vedute;Museo Correr;True;1982;False;10;18;28;2;3
15298;TO00323589;Paolo Sarpi between Renaissance and Enlightenment;Wootton, David;False;1983;False;10;0;10;3;3
30146;CFI0037126;Trade and crusade : Venetian Crete and the emirates of Menteshe and Aydin, 1300-1415;Zachariadou, Elizabeth A;False;1983;False;10;0;10;3;3
13533;RLZ0124177;Le navi di Venezia : fra i secoli XIII e XVI;Lane, Frederic Chapin;False;1983;False;10;0;10;3;3
33000;PUV0344807;Venezia e l'Impero : 962-1250;Rösch, Gerhard;True;1985;True;10;153;163;3;3
33081;VEA0058146;La memoria della salute: Venezia e il suo ospedale dal 16. al 20. secolo;a cura di Nelli-Elena Vanzan Marchini;True;1985;False;10;203;213;3;3
30463;VEA0008445;Baili veneziani alla Sublime Porta : storia e caratteristiche dell'ambasciata veneta a Costantinopoli;Coco, Carla;False;1985;False;10;0;10;3;3
24190;RAV0081820;Les mosaiques de pavement medievales de Venise, Murano, Torcello;Barral i Altet, Xavier;False;1985;False;10;0;10;3;3
30058;PUV0952312;Cultura veneta e sua genesi storica;Cracco, Giorgio;False;1985;False;10;0;10;3;3
19959;CFI0025015;Le promissioni del Doge di Venezia : dalle origini alla fine del Duecento;a cura di Gisella Graziato;True;1986;True;10;25;35;1;3
7566;CFI0102001;Venetian humanism in an age of patrician dominance;King, Margaret L;True;1986;True;10;136;146;3;3
12695;RAV0014642;Palazzo Grassi : storia, architettura, decorazioni dell'ultimo palazzo venezia no;Romanelli, Giandomenico;False;1986;False;10;0;10;3;3
27223;BVE0006593;I Querini Stampalia : un ritratto di famiglia nel settecento veneziano;a cura di Giorgio Busetto, Madile Gambier;True;1987;True;10;206;216;3;3
23436;MIL0109755;The historical anthropology of early modern Italy : essays on perception and communication;Burke, Peter;False;1987;False;10;0;10;3;3
3351;CFI0089586;Il Comune di Venezia 1806-1946 : l'istituzione, il territorio, guida-inventario dell'Archivio municipale;Barizza, Sergio;False;1987;False;10;0;10;3;3
939;IEI0079101;L'albero della libertà economica : il processo di scioglimento delle corporazioni veneziane;Costantini, Massimo;False;1987;False;10;0;10;3;3
22802;VEA0007780;Witchcraft and the Inquisition in Venice 1550-1650;Martin, Ruth;True;1989;True;10;81;91;3;3
31906;CFI0184114;La vita quotidiana a Venezia nel secolo di Tiziano;Zorzi, Alvise;False;1990;False;10;0;10;3;3
25202;CFI0180287;Venezia e Bisanzio;Nicol, Donald M;False;1990;False;10;0;10;3;3
18904;MIL0147957;Law, family & women : toward a legal anthropology of renaissance Italy;Kuehn, Thomas;False;1991;False;10;0;10;3;3
28202;PAL0072351;Peintres et commanditaires à Venise, 1540-1628;Hochmann, Michel;True;1992;False;10;187;197;3;3
24674;VIA0057036;La repubblica del leone : storia di Venezia;Zorzi, Alvise;False;1992;False;10;0;10;3;3
33091;TO00348156;Der venezianische Adel am Ende der Republik 1646-1797 : Demographie, Familie, Haushalt;Hunecke, Volker;True;1995;False;10;151;161;3;3
16913;VEA1158358;"La produzione di ""moeche"" in laguna di Venezia";Strada, Riccardo Maria;False;1995;False;10;0;10;3;3
10928;VEA0094566;Le minoranze orientali a Venezia, 1300-1510;Imhaus, Brunehilde;True;1997;True;10;110;120;3;3
24438;VEA0091006;Breve storia di Venezia : dalle origini ai giorni nostri;Vittoria, Maurizio;False;1997;False;10;0;10;3;3
4910;VEA0115826;Nuova serie de' vescovi di Malamocco e di Chioggia;Vianelli, Girolamo;False;1999;False;10;0;10;2;3
31914;VEA0109503;Venise au temps de Goldoni;Decroisette, Françoise;False;1999;False;10;0;10;3;3
25608;VEA0120478;Venice & the East : the impact of the Islamic world on Venetian architecture, 1100-1500;Howard, Deborah;True;2000;False;10;0;10;3;3
13923;VEA0123257;La società veneta e il suo diritto : saggi su questioni matrimoniali, giustizia penale, politica del diritto, sopravvivenza del diritto veneto nell'Ottocento;Cozzi, Gaetano;False;2000;False;10;0;10;3;3
20985;SBL0738944;Antichi scrittori d'idraulica veneta;;False;;False;10;0;10;1;2
28168;FER0151898;Acta et diplomata e r. tabulario veneto;studio et opera A. S. Minotto;False;;False;10;0;10;1;2
27432;VEA0063219;Forestiero illuminato intorno le cose piu rare e curiose antiche e moderne della citta di Venezia e delle isole circonvicine;Albrizzi, Giovanni Battista;False;;False;10;0;10;1;1
12891;IEI0021828;Dizionario del dialetto veneziano;Boerio, Giuseppe;False;;False;10;0;10;2;2
21086;RAV0076196;Annali dei Giunti;Camerini, Paolo;False;;False;10;0;10;2;3
776;VEA0052544;Monumenti veneti nell'isola di Creta;Gerola, Giuseppe;False;;False;10;0;10;2;2
12899;NAP0139878;Histoire des relations de la France avec Venise : du 13. siècle a l'avènement de Charles 8;Perret, Paul Michel;False;;False;10;0;10;3;2
36911;BVE0091608;Storia di Venezia, 1797-1997;Distefano, Giovanni;False;;False;10;0;10;3;3
9128;LO10407673;Preface to calendar of state papers and manuscripts, relating to english affairs, existing in the archives and collections of Venice, and in other libraries of northern Italy;edited by Rawdon Brown;False;;False;10;0;10;3;2
18952;TES0034887;Histoire du commerce du levant au moyen-age;Heyd, Wilhelm : von;False;;False;10;0;10;3;2
10654;VEA0086242;Kirche, Politik und adelige Regierung in der Republik Venedig zu Beginn des 15. Jahrhunderts;Girgensohn, Dieter;False;;False;10;0;10;3;3
